지점,지점명,일시,기온,강수량,풍속,습도
138,포항,2020-06-16 6:00,22.5,,3.5,48
138,포항,2020-06-16 7:00,23.2,,2.8,49
138,포항,2020-06-16 8:00,24.6,,2.5,49
138,포항,2020-06-16 9:00,24.8,,3.3,63
138,포항,2020-06-16 10:00,24.1,,3.4,65
138,포항,2020-06-16 11:00,23.6,,3.1,65
138,포항,2020-06-16 12:00,23.4,,3.1,68
138,포항,2020-06-16 13:00,23.7,,2.5,67
138,포항,2020-06-16 14:00,23.2,,3.3,70
138,포항,2020-06-16 15:00,23.1,,3.5,75
138,포항,2020-06-16 16:00,25.1,,3.8,50
138,포항,2020-06-16 17:00,25,,3.3,50
138,포항,2020-06-16 18:00,23.8,,4.2,57
138,포항,2020-06-16 19:00,23.1,,3.4,58
138,포항,2020-06-16 20:00,22.2,,1.9,66
138,포항,2020-06-16 21:00,21.6,,2,71
138,포항,2020-06-16 22:00,21.1,,1.1,79
138,포항,2020-06-16 23:00,20.7,,0.9,79
138,포항,2020-06-17 0:00,20.2,,0.3,87
138,포항,2020-06-17 1:00,19.9,,0.7,84
138,포항,2020-06-17 2:00,19.4,,0.6,81
138,포항,2020-06-17 3:00,19.1,,0.3,81
138,포항,2020-06-17 4:00,18.6,,0.6,74
138,포항,2020-06-17 5:00,18.9,,1.3,68
138,포항,2020-06-17 6:00,19.1,,1.8,74
138,포항,2020-06-17 7:00,20.1,,1.7,70
138,포항,2020-06-17 8:00,20.9,,1.9,67
138,포항,2020-06-17 9:00,22.5,,1.8,60
138,포항,2020-06-17 10:00,24.5,,2.2,50
138,포항,2020-06-17 11:00,26.2,,2,45
138,포항,2020-06-17 12:00,26.2,,3.1,64
138,포항,2020-06-17 13:00,26.7,,2.6,61
138,포항,2020-06-17 14:00,28.3,,2.5,43
138,포항,2020-06-17 15:00,28.6,,1.9,45
138,포항,2020-06-17 16:00,28.7,,2.3,46
138,포항,2020-06-17 17:00,27.9,,2.9,47
138,포항,2020-06-17 18:00,27,,2.6,50
138,포항,2020-06-17 19:00,26.2,,2.1,53
138,포항,2020-06-17 20:00,25.6,,1.4,51
138,포항,2020-06-17 21:00,25,,2,53
138,포항,2020-06-17 22:00,24.4,,2.1,56
138,포항,2020-06-17 23:00,23.9,,2,59
138,포항,2020-06-18 0:00,23.8,,1.7,60
138,포항,2020-06-18 1:00,23.2,,2.8,63
138,포항,2020-06-18 2:00,22.9,,2.8,66
138,포항,2020-06-18 3:00,22.2,0,2.3,72
138,포항,2020-06-18 4:00,21.8,0,2,74
138,포항,2020-06-18 5:00,21.7,0,2.4,71
138,포항,2020-06-18 6:00,21.6,0,3.5,67
138,포항,2020-06-18 7:00,21.1,0,2.9,68
138,포항,2020-06-18 8:00,20.5,0,3.2,68
138,포항,2020-06-18 9:00,19.5,0,2.8,76
138,포항,2020-06-18 10:00,19.6,0,2.7,77
138,포항,2020-06-18 11:00,20,0,2.2,78
138,포항,2020-06-18 12:00,20.2,0.2,1.1,84
138,포항,2020-06-18 13:00,19.9,0.6,1.5,87
138,포항,2020-06-18 14:00,20.1,0.6,1,89
138,포항,2020-06-18 15:00,20,0.7,1.4,89
138,포항,2020-06-18 16:00,19.8,0.4,3.1,86
138,포항,2020-06-18 17:00,19.7,0,1.5,84
138,포항,2020-06-18 18:00,19.5,0,2,87
138,포항,2020-06-18 19:00,19.2,0,1.8,89
138,포항,2020-06-18 20:00,19.1,0,2.4,88
138,포항,2020-06-18 21:00,19.2,0,2.1,86
138,포항,2020-06-18 22:00,19.2,0.2,2.7,87
138,포항,2020-06-18 23:00,19.2,0.1,2.9,86
138,포항,2020-06-19 0:00,19.1,0,3.3,91
138,포항,2020-06-19 1:00,19,0,4.7,93
138,포항,2020-06-19 2:00,19,0,4.7,93
138,포항,2020-06-19 3:00,19.1,,4.3,91
138,포항,2020-06-19 4:00,19.2,,3.9,89
138,포항,2020-06-19 5:00,19.1,,3,89
138,포항,2020-06-19 6:00,18.9,0,2.4,91
138,포항,2020-06-19 7:00,19.5,0.2,2.6,89
138,포항,2020-06-19 8:00,19.7,,1.3,89
138,포항,2020-06-19 9:00,21,,4.1,81
138,포항,2020-06-19 10:00,21.1,,4.9,82
138,포항,2020-06-19 11:00,22.3,,5.1,79
138,포항,2020-06-19 12:00,22.7,,4.6,77
138,포항,2020-06-19 13:00,21.6,,6.5,81
138,포항,2020-06-19 14:00,22.1,,4.2,79
138,포항,2020-06-19 15:00,22.5,,3.1,80
138,포항,2020-06-19 16:00,22.3,,4.6,77
138,포항,2020-06-19 17:00,21.5,,3.8,80
138,포항,2020-06-19 18:00,21.2,,5.4,82
138,포항,2020-06-19 19:00,20.6,,4.2,84
138,포항,2020-06-19 20:00,20,,3,86
138,포항,2020-06-19 21:00,19.9,,3.6,86
138,포항,2020-06-19 22:00,19.6,,3.1,87
138,포항,2020-06-19 23:00,19.6,,2.8,87
138,포항,2020-06-20 0:00,19.7,,3,84
138,포항,2020-06-20 1:00,19.3,,3.3,87
138,포항,2020-06-20 2:00,19.4,,0.8,86
138,포항,2020-06-20 3:00,19.6,,1.2,85
138,포항,2020-06-20 4:00,19.6,,1.7,86
138,포항,2020-06-20 5:00,19.6,,0.8,86
138,포항,2020-06-20 6:00,19.8,,1.5,84
138,포항,2020-06-20 7:00,20.7,,2,78
138,포항,2020-06-20 8:00,21.8,,2.9,76
138,포항,2020-06-20 9:00,22.2,,2.3,72
138,포항,2020-06-20 10:00,22.4,,3.3,72
138,포항,2020-06-20 11:00,22.5,,3.4,70
138,포항,2020-06-20 12:00,21.9,,4.5,80
138,포항,2020-06-20 13:00,22.3,,4.6,78
138,포항,2020-06-20 14:00,23.2,,3.5,71
138,포항,2020-06-20 15:00,24.9,,3.2,62
138,포항,2020-06-20 16:00,24.6,,4,66
138,포항,2020-06-20 17:00,23.7,,4.2,68
138,포항,2020-06-20 18:00,23.2,,3.5,69
138,포항,2020-06-20 19:00,21.9,,3.7,73
138,포항,2020-06-20 20:00,21,,2.9,77
138,포항,2020-06-20 21:00,20.6,,3,77
138,포항,2020-06-20 22:00,20.3,,2.4,82
138,포항,2020-06-20 23:00,19.9,,2,82
138,포항,2020-06-21 0:00,19.7,,1.9,83
138,포항,2020-06-21 1:00,19.6,,0.5,83
138,포항,2020-06-21 2:00,19.4,,1.1,84
138,포항,2020-06-21 3:00,19.1,,0.8,85
138,포항,2020-06-21 4:00,18.9,,1,87
138,포항,2020-06-21 5:00,18.5,,1.1,90
138,포항,2020-06-21 6:00,18.4,,0.7,87
138,포항,2020-06-21 7:00,19.1,,1.3,85
138,포항,2020-06-21 8:00,20.6,,1.9,83
138,포항,2020-06-21 9:00,21.2,,2.8,81
138,포항,2020-06-21 10:00,22.6,,2.4,76
138,포항,2020-06-21 11:00,22.1,,3.8,78
138,포항,2020-06-21 12:00,22.3,,3.5,76
138,포항,2020-06-21 13:00,22.2,,4.1,76
138,포항,2020-06-21 14:00,22.5,,4.3,73
138,포항,2020-06-21 15:00,22.5,,4.1,73
138,포항,2020-06-21 16:00,22.4,,4.1,74
138,포항,2020-06-21 17:00,21.7,,3.8,77
138,포항,2020-06-21 18:00,21.3,,3.7,78
138,포항,2020-06-21 19:00,21.2,,3.2,79
138,포항,2020-06-21 20:00,20.6,,3.1,78
138,포항,2020-06-21 21:00,20.1,,2.5,81
138,포항,2020-06-21 22:00,19.9,,1.7,81
138,포항,2020-06-21 23:00,20,,2.1,79
138,포항,2020-06-22 0:00,19.6,,0.4,81
138,포항,2020-06-22 1:00,18.9,,1.2,84
138,포항,2020-06-22 2:00,18.2,,0.5,88
138,포항,2020-06-22 3:00,17.8,,1.9,88
138,포항,2020-06-22 4:00,17,,2.1,93
138,포항,2020-06-22 5:00,16.9,,2.3,94
138,포항,2020-06-22 6:00,17.2,,2,91
138,포항,2020-06-22 7:00,18.7,,1.9,82
138,포항,2020-06-22 8:00,21,,1.8,70
138,포항,2020-06-22 9:00,23.3,,1.2,56
138,포항,2020-06-22 10:00,23.5,,3.8,73
138,포항,2020-06-22 11:00,24.2,,2.2,73
138,포항,2020-06-22 12:00,24.2,,4,73
138,포항,2020-06-22 13:00,24.7,,3.5,74
138,포항,2020-06-22 14:00,25.3,,3.4,72
138,포항,2020-06-22 15:00,26.5,,2.3,69
138,포항,2020-06-22 16:00,26.9,,3.2,65
138,포항,2020-06-22 17:00,27,,1.8,69
138,포항,2020-06-22 18:00,26,,1.9,73
138,포항,2020-06-22 19:00,24.9,,2.7,74
138,포항,2020-06-22 20:00,23.4,,1.4,80
138,포항,2020-06-22 21:00,22.3,,1.7,80
138,포항,2020-06-22 22:00,21.8,,1.6,84
138,포항,2020-06-22 23:00,21.6,,1.7,84
138,포항,2020-06-23 0:00,21.2,,1.2,83
138,포항,2020-06-23 1:00,20.7,,1.2,84
138,포항,2020-06-23 2:00,20.7,,1.1,80
138,포항,2020-06-23 3:00,20.6,,1.8,82
138,포항,2020-06-23 4:00,20.4,,1.4,84
138,포항,2020-06-23 5:00,20,,1.4,85
138,포항,2020-06-23 6:00,20.1,,1.8,84
138,포항,2020-06-23 7:00,21,,2.1,79
138,포항,2020-06-23 8:00,22.7,,1.3,70
138,포항,2020-06-23 9:00,24.6,,1.1,64
138,포항,2020-06-23 10:00,25.6,,2.2,69
138,포항,2020-06-23 11:00,24.5,,3.7,74
138,포항,2020-06-23 12:00,25.1,,3.8,73
138,포항,2020-06-23 13:00,28.7,,4.9,46
138,포항,2020-06-23 14:00,29,,5.1,50
138,포항,2020-06-23 15:00,28.6,,4.5,52
138,포항,2020-06-23 16:00,28.7,,3.5,52
138,포항,2020-06-23 17:00,26.1,,3.9,71
138,포항,2020-06-23 18:00,25,,2.9,76
138,포항,2020-06-23 19:00,24.2,,1.9,80
138,포항,2020-06-23 20:00,23.6,,1.7,77
138,포항,2020-06-23 21:00,23.4,,2.8,75
138,포항,2020-06-23 22:00,22.9,,2.4,87
138,포항,2020-06-23 23:00,22.5,,2.2,90
138,포항,2020-06-24 0:00,22.5,,2.5,87
138,포항,2020-06-24 1:00,22.2,,2.1,88
138,포항,2020-06-24 2:00,21.9,,2.5,88
138,포항,2020-06-24 3:00,21.7,,1.2,92
138,포항,2020-06-24 4:00,21.4,,0.8,91
138,포항,2020-06-24 5:00,21.3,,0.9,91
138,포항,2020-06-24 6:00,21.3,,0.7,91
138,포항,2020-06-24 7:00,21.6,,0.5,90
138,포항,2020-06-24 8:00,21.9,,1.8,90
138,포항,2020-06-24 9:00,22.8,,2.4,85
138,포항,2020-06-24 10:00,23.1,,2.9,87
138,포항,2020-06-24 11:00,22.9,,3.9,88
138,포항,2020-06-24 12:00,22.8,,3.4,89
138,포항,2020-06-24 13:00,22.8,0,2.5,88
138,포항,2020-06-24 14:00,22.7,0.1,1.7,90
138,포항,2020-06-24 15:00,22.4,0.5,1.7,92
138,포항,2020-06-24 16:00,22.5,0,2,91
138,포항,2020-06-24 17:00,22.5,0.2,1.4,92
138,포항,2020-06-24 18:00,22.3,0,1.5,93
138,포항,2020-06-24 19:00,22,0.1,0.7,94
138,포항,2020-06-24 20:00,21.7,2.4,1.4,96
138,포항,2020-06-24 21:00,21.6,0.6,1.2,96
138,포항,2020-06-24 22:00,21.9,0.3,2,86
138,포항,2020-06-24 23:00,21.7,0.4,2.3,82
138,포항,2020-06-25 0:00,22.3,,4.2,83
138,포항,2020-06-25 1:00,22.5,,4.3,84
138,포항,2020-06-25 2:00,22.2,0,4.2,84
138,포항,2020-06-25 3:00,22.4,0,2.9,85
138,포항,2020-06-25 4:00,21.3,,1.7,93
138,포항,2020-06-25 5:00,21.2,,1,93
138,포항,2020-06-25 6:00,21.5,,0.4,93
138,포항,2020-06-25 7:00,22.5,,1.3,90
138,포항,2020-06-25 8:00,23.6,,2.3,87
138,포항,2020-06-25 9:00,24.5,,2.9,83
138,포항,2020-06-25 10:00,25.5,,2.7,80
138,포항,2020-06-25 11:00,26.5,0,3.2,76
138,포항,2020-06-25 12:00,26.8,,3.1,75
138,포항,2020-06-25 13:00,27,,2.1,74
138,포항,2020-06-25 14:00,23.7,0,2.3,86
138,포항,2020-06-25 15:00,22.2,0.4,1.7,91
138,포항,2020-06-25 16:00,21.9,0,1.1,90
138,포항,2020-06-25 17:00,21.6,0.4,1.4,91
138,포항,2020-06-25 18:00,21.5,0,1.3,89
138,포항,2020-06-25 19:00,21.3,0,0.9,90
138,포항,2020-06-25 20:00,21.2,,1.1,90
138,포항,2020-06-25 21:00,20.9,0,1.3,92
138,포항,2020-06-25 22:00,20.8,0,0.7,91
138,포항,2020-06-25 23:00,20.9,,0.9,91
138,포항,2020-06-26 0:00,20.7,,1,90
138,포항,2020-06-26 1:00,20.8,,0.5,90
138,포항,2020-06-26 2:00,20.9,,0.1,90
138,포항,2020-06-26 3:00,21,,1.1,91
138,포항,2020-06-26 4:00,20.9,0,0.8,92
138,포항,2020-06-26 5:00,21.1,,1.2,92
138,포항,2020-06-26 6:00,21.6,,2,82
138,포항,2020-06-26 7:00,22.5,,4.2,75
138,포항,2020-06-26 8:00,23.9,,4.1,71
138,포항,2020-06-26 9:00,25.4,,5.8,61
138,포항,2020-06-26 10:00,26.7,,3.8,57
138,포항,2020-06-26 11:00,27.2,,5.4,56
138,포항,2020-06-26 12:00,27.6,,5.7,54
138,포항,2020-06-26 13:00,28.7,,4.9,50
138,포항,2020-06-26 14:00,29.3,,4.6,49
138,포항,2020-06-26 15:00,29.7,,4.7,47
138,포항,2020-06-26 16:00,30.1,,4,47
138,포항,2020-06-26 17:00,30.2,,4.1,46
138,포항,2020-06-26 18:00,29.7,,3.4,47
138,포항,2020-06-26 19:00,29,,2.8,48
138,포항,2020-06-26 20:00,28,,2.4,52
138,포항,2020-06-26 21:00,27.2,,2,56
138,포항,2020-06-26 22:00,26.7,,0.9,57
138,포항,2020-06-26 23:00,26.1,,0.7,61
138,포항,2020-06-27 0:00,25.6,,1.7,60
138,포항,2020-06-27 1:00,25.5,,3,62
138,포항,2020-06-27 2:00,25.2,,3.2,64
138,포항,2020-06-27 3:00,24.8,,2.7,66
138,포항,2020-06-27 4:00,24.2,,2.4,68
138,포항,2020-06-27 5:00,23.8,,2.1,69
138,포항,2020-06-27 6:00,23.8,,2.1,68
138,포항,2020-06-27 7:00,24.2,,2.5,66
138,포항,2020-06-27 8:00,24.6,,3.1,65
138,포항,2020-06-27 9:00,25.6,,2,62
138,포항,2020-06-27 10:00,26.8,,2.3,58
138,포항,2020-06-27 11:00,28.1,,1.6,54
138,포항,2020-06-27 12:00,28.9,,2.1,48
138,포항,2020-06-27 13:00,30.1,,2,45
138,포항,2020-06-27 14:00,27.9,,3.4,68
138,포항,2020-06-27 15:00,27.4,,2.8,65
138,포항,2020-06-27 16:00,29.7,,3.3,51
138,포항,2020-06-27 17:00,29.1,,3.1,55
138,포항,2020-06-27 18:00,28.7,,0.9,58
138,포항,2020-06-27 19:00,27.1,,1.4,65
138,포항,2020-06-27 20:00,26.5,,1.2,69
138,포항,2020-06-27 21:00,25.2,,0.9,73
138,포항,2020-06-27 22:00,24.9,,0.2,75
138,포항,2020-06-27 23:00,25,,0.4,76
138,포항,2020-06-28 0:00,24.7,,0,81
138,포항,2020-06-28 1:00,24.7,,0.6,73
138,포항,2020-06-28 2:00,24.4,,1.9,73
138,포항,2020-06-28 3:00,24.1,,2,74
138,포항,2020-06-28 4:00,23.7,,1.5,75
138,포항,2020-06-28 5:00,23.1,,1.1,76
138,포항,2020-06-28 6:00,22.9,,0,78
138,포항,2020-06-28 7:00,23.9,,1,74
138,포항,2020-06-28 8:00,25.5,,0.9,69
138,포항,2020-06-28 9:00,26.4,,2.2,69
138,포항,2020-06-28 10:00,25.9,,2.7,71
138,포항,2020-06-28 11:00,24.9,,3.7,79
138,포항,2020-06-28 12:00,25.7,,3.4,73
138,포항,2020-06-28 13:00,25.6,,3,73
138,포항,2020-06-28 14:00,26,,3.2,74
138,포항,2020-06-28 15:00,25.9,,3.4,77
138,포항,2020-06-28 16:00,25.1,,3.6,79
138,포항,2020-06-28 17:00,25.2,,2.4,80
138,포항,2020-06-28 18:00,24.3,,2.8,84
138,포항,2020-06-28 19:00,23.3,,2.5,86
138,포항,2020-06-28 20:00,22.7,,2,86
138,포항,2020-06-28 21:00,22.4,,1.5,87
138,포항,2020-06-28 22:00,22.3,,1.4,86
138,포항,2020-06-28 23:00,21.9,,1.3,87
138,포항,2020-06-29 0:00,21.6,,0.7,89
138,포항,2020-06-29 1:00,21.5,,1.2,89
138,포항,2020-06-29 2:00,21.3,,0.9,88
138,포항,2020-06-29 3:00,21.3,,0.9,88
138,포항,2020-06-29 4:00,21.3,,0.8,89
138,포항,2020-06-29 5:00,21.3,,0.9,89
138,포항,2020-06-29 6:00,21.6,,1.2,89
138,포항,2020-06-29 7:00,21.8,,1.3,89
138,포항,2020-06-29 8:00,22.2,,1.1,85
138,포항,2020-06-29 9:00,22.4,,1.4,86
138,포항,2020-06-29 10:00,22.4,,2.5,88
138,포항,2020-06-29 11:00,22.5,,1.8,86
138,포항,2020-06-29 12:00,22.7,,3.8,89
138,포항,2020-06-29 13:00,22.7,,4.2,90
138,포항,2020-06-29 14:00,24.5,,3.6,77
138,포항,2020-06-29 15:00,24.8,,4.8,77
138,포항,2020-06-29 16:00,24.3,,4.5,80
138,포항,2020-06-29 17:00,23.8,0,4.1,83
138,포항,2020-06-29 18:00,22.9,0.9,2.4,92
138,포항,2020-06-29 19:00,22.2,3.1,4.6,87
138,포항,2020-06-29 20:00,20.7,5.1,1.8,91
138,포항,2020-06-29 21:00,20.5,7.6,2.1,96
138,포항,2020-06-29 22:00,20.5,7.3,4,98
138,포항,2020-06-29 23:00,21.1,7.6,3.4,97
138,포항,2020-06-30 0:00,21.5,8.8,5.2,97
138,포항,2020-06-30 1:00,21.8,8.2,2.9,95
138,포항,2020-06-30 2:00,22.1,5.6,4.6,94
138,포항,2020-06-30 3:00,22.5,0,1.3,93
138,포항,2020-06-30 4:00,21.9,,1.3,95
138,포항,2020-06-30 5:00,21.9,,1,96
138,포항,2020-06-30 6:00,22.3,,1.6,92
138,포항,2020-06-30 7:00,22.4,,2.9,84
138,포항,2020-06-30 8:00,23,,1.9,81
138,포항,2020-06-30 9:00,24.1,,2.6,78
138,포항,2020-06-30 10:00,24.5,,4.2,75
138,포항,2020-06-30 11:00,24.8,,3.8,74
138,포항,2020-06-30 12:00,25.6,,4.5,70
138,포항,2020-06-30 13:00,26.8,,3.9,64
138,포항,2020-06-30 14:00,28.7,,5,58
138,포항,2020-06-30 15:00,29,,5.7,54
138,포항,2020-06-30 16:00,29,,4.7,51
138,포항,2020-06-30 17:00,27.5,,3.6,55
138,포항,2020-06-30 18:00,27.5,,3.5,58
138,포항,2020-06-30 19:00,26,,2.6,61
138,포항,2020-06-30 20:00,22.9,,4.8,86
138,포항,2020-06-30 21:00,21.8,0,3.4,90
138,포항,2020-06-30 22:00,21.6,0.3,2.3,87
138,포항,2020-06-30 23:00,20.7,0,2.4,91
138,포항,2020-07-01 0:00,20.5,0,2.1,91
138,포항,2020-07-01 1:00,20.4,0,2.7,91
143,대구,2020-06-01 6:00,20.6,,1.2,73
143,대구,2020-06-01 7:00,21.3,,2.2,70
143,대구,2020-06-01 8:00,21.8,,2.4,69
143,대구,2020-06-01 9:00,23,,2.7,64
143,대구,2020-06-01 10:00,25.5,,3.8,55
143,대구,2020-06-01 11:00,26.9,,5.1,43
143,대구,2020-06-01 12:00,26.9,,4.6,41
143,대구,2020-06-01 13:00,27.8,,5,32
143,대구,2020-06-01 14:00,28,,5.4,29
143,대구,2020-06-01 15:00,27.7,,3.9,31
143,대구,2020-06-01 16:00,27.7,,4.9,31
143,대구,2020-06-01 17:00,26.8,,4.3,32
143,대구,2020-06-01 18:00,26.6,,3.7,31
143,대구,2020-06-01 19:00,25.9,,5.1,30
143,대구,2020-06-01 20:00,24.4,,3,31
143,대구,2020-06-01 21:00,23.2,,2.2,31
143,대구,2020-06-01 22:00,22.3,,1.8,32
143,대구,2020-06-01 23:00,20.9,,1.3,38
143,대구,2020-06-02 0:00,19.9,,1.4,40
143,대구,2020-06-02 1:00,18.5,,2,47
143,대구,2020-06-02 2:00,18.1,,1.5,49
143,대구,2020-06-02 3:00,16.6,,1.2,56
143,대구,2020-06-02 4:00,16.1,,1.4,58
143,대구,2020-06-02 5:00,16,,1,61
143,대구,2020-06-02 6:00,15.8,,0.9,60
143,대구,2020-06-02 7:00,18.6,,0.6,50
143,대구,2020-06-02 8:00,19.8,,1.2,47
143,대구,2020-06-02 9:00,21.9,,1.9,40
143,대구,2020-06-02 10:00,24.6,,1.1,32
143,대구,2020-06-02 11:00,25.7,,1.9,29
143,대구,2020-06-02 12:00,28.2,,2.5,27
143,대구,2020-06-02 13:00,28.1,,2.6,28
143,대구,2020-06-02 14:00,28.3,,3.9,24
143,대구,2020-06-02 15:00,26.5,,4.1,27
143,대구,2020-06-02 16:00,25.9,,0.5,31
143,대구,2020-06-02 17:00,26.5,,1,29
143,대구,2020-06-02 18:00,26.7,,0.8,30
143,대구,2020-06-02 19:00,25.9,,0,31
143,대구,2020-06-02 20:00,24.1,,1.1,39
143,대구,2020-06-02 21:00,22.7,,0.2,46
143,대구,2020-06-02 22:00,21.9,,0.8,46
143,대구,2020-06-02 23:00,21.6,,0.2,47
143,대구,2020-06-03 0:00,21.2,,0.9,49
143,대구,2020-06-03 1:00,20.1,,0.6,52
143,대구,2020-06-03 2:00,19.7,,1.4,55
143,대구,2020-06-03 3:00,19.3,,1.5,56
143,대구,2020-06-03 4:00,19,,1.3,58
143,대구,2020-06-03 5:00,17.9,,0,65
143,대구,2020-06-03 6:00,17.8,,0.6,70
143,대구,2020-06-03 7:00,19.1,,0.5,60
143,대구,2020-06-03 8:00,21.2,,0.6,57
143,대구,2020-06-03 9:00,21.8,,1.5,53
143,대구,2020-06-03 10:00,24.2,,1.4,49
143,대구,2020-06-03 11:00,24.9,,1,49
143,대구,2020-06-03 12:00,26.5,,2.1,49
143,대구,2020-06-03 13:00,28.4,,1.6,46
143,대구,2020-06-03 14:00,28.7,,2.6,45
143,대구,2020-06-03 15:00,29.3,,2.2,43
143,대구,2020-06-03 16:00,30.2,,3,41
143,대구,2020-06-03 17:00,30.5,,2.3,41
143,대구,2020-06-03 18:00,29.8,,2,42
143,대구,2020-06-03 19:00,28.4,,2.5,50
143,대구,2020-06-03 20:00,26.9,,2,55
143,대구,2020-06-03 21:00,25.2,,1.6,62
143,대구,2020-06-03 22:00,25.1,,2.6,64
143,대구,2020-06-03 23:00,24.1,,2.5,69
143,대구,2020-06-04 0:00,22.8,,2.1,77
143,대구,2020-06-04 1:00,21.8,,2.2,82
143,대구,2020-06-04 2:00,21.2,,1.3,87
143,대구,2020-06-04 3:00,20.9,,1.3,88
143,대구,2020-06-04 4:00,21,,1.4,88
143,대구,2020-06-04 5:00,20.8,,1.8,89
143,대구,2020-06-04 6:00,20,,0.7,92
143,대구,2020-06-04 7:00,21.6,,0.9,84
143,대구,2020-06-04 8:00,23.4,,1.3,77
143,대구,2020-06-04 9:00,26.3,,1.9,65
143,대구,2020-06-04 10:00,27,,2.4,57
143,대구,2020-06-04 11:00,28.6,,3.3,50
143,대구,2020-06-04 12:00,30.4,,3.3,41
143,대구,2020-06-04 13:00,32.1,,2.7,35
143,대구,2020-06-04 14:00,33.9,,2.4,35
143,대구,2020-06-04 15:00,33.8,,2.1,34
143,대구,2020-06-04 16:00,34.5,,2.1,35
143,대구,2020-06-04 17:00,35,,2.4,33
143,대구,2020-06-04 18:00,33.7,,3.3,37
143,대구,2020-06-04 19:00,32.5,,2.8,39
143,대구,2020-06-04 20:00,31.3,,3.4,38
143,대구,2020-06-04 21:00,29.6,,2.2,38
143,대구,2020-06-04 22:00,28.8,,1.3,40
143,대구,2020-06-04 23:00,27.4,,1.5,45
143,대구,2020-06-05 0:00,27,,2.4,57
143,대구,2020-06-05 1:00,24.6,,0.3,62
143,대구,2020-06-05 2:00,24.1,,1.9,65
143,대구,2020-06-05 3:00,24.5,,2.9,71
143,대구,2020-06-05 4:00,24.2,,2.1,66
143,대구,2020-06-05 5:00,21.6,,1.3,82
143,대구,2020-06-05 6:00,21.9,,1.1,84
143,대구,2020-06-05 7:00,23,,1.9,78
143,대구,2020-06-05 8:00,25.3,,1,65
143,대구,2020-06-05 9:00,27.5,,1.1,57
143,대구,2020-06-05 10:00,28.5,,1.8,52
143,대구,2020-06-05 11:00,29.9,,1.9,48
143,대구,2020-06-05 12:00,31.5,,1.5,41
143,대구,2020-06-05 13:00,32.6,,3.1,38
143,대구,2020-06-05 14:00,32.9,,2.1,38
143,대구,2020-06-05 15:00,33.4,,2.2,36
143,대구,2020-06-05 16:00,33.7,,2.4,36
143,대구,2020-06-05 17:00,29.1,,5,48
143,대구,2020-06-05 18:00,27.3,,4.6,53
143,대구,2020-06-05 19:00,25.2,,4.6,58
143,대구,2020-06-05 20:00,22.6,,4.9,66
143,대구,2020-06-05 21:00,21.6,,4.7,69
143,대구,2020-06-05 22:00,21.2,,5.5,69
143,대구,2020-06-05 23:00,20.8,,4.5,71
143,대구,2020-06-06 0:00,19.8,,4.3,77
143,대구,2020-06-06 1:00,19.6,,4.7,79
143,대구,2020-06-06 2:00,19.3,,4.6,80
143,대구,2020-06-06 3:00,19.1,,4.7,81
143,대구,2020-06-06 4:00,18.9,,3.7,82
143,대구,2020-06-06 5:00,18.8,,3.1,82
143,대구,2020-06-06 6:00,18.8,,3.2,83
143,대구,2020-06-06 7:00,19.3,,4.6,80
143,대구,2020-06-06 8:00,19.6,,5.2,78
143,대구,2020-06-06 9:00,20,,4.9,75
143,대구,2020-06-06 10:00,21,,5.1,72
143,대구,2020-06-06 11:00,21.6,,5,69
143,대구,2020-06-06 12:00,23.6,,4.1,62
143,대구,2020-06-06 13:00,24.7,,5.1,59
143,대구,2020-06-06 14:00,24.8,,4.7,57
143,대구,2020-06-06 15:00,25.4,,5.4,52
143,대구,2020-06-06 16:00,24.3,,5.5,57
143,대구,2020-06-06 17:00,23.5,,5.4,58
143,대구,2020-06-06 18:00,23.1,,4.6,54
143,대구,2020-06-06 19:00,22.6,,4.5,49
143,대구,2020-06-06 20:00,21.7,,4.9,49
143,대구,2020-06-06 21:00,20.8,,4.3,51
143,대구,2020-06-06 22:00,20,,2.8,56
143,대구,2020-06-06 23:00,19.3,,2.3,61
143,대구,2020-06-07 0:00,18.4,,3,69
143,대구,2020-06-07 1:00,17.7,,2.3,76
143,대구,2020-06-07 2:00,17.1,,2.8,81
143,대구,2020-06-07 3:00,16.5,,2.1,87
143,대구,2020-06-07 4:00,16.6,,3,82
143,대구,2020-06-07 5:00,16.5,,2.7,83
143,대구,2020-06-07 6:00,16.4,,3.1,79
143,대구,2020-06-07 7:00,16.8,,2.8,78
143,대구,2020-06-07 8:00,18.8,,2.2,71
143,대구,2020-06-07 9:00,21.2,,1.5,63
143,대구,2020-06-07 10:00,23.8,,1.8,50
143,대구,2020-06-07 11:00,26.3,,1.4,39
143,대구,2020-06-07 12:00,27.8,,1.4,34
143,대구,2020-06-07 13:00,29,,2.3,37
143,대구,2020-06-07 14:00,30.3,,1.3,36
143,대구,2020-06-07 15:00,30.2,,2.5,36
143,대구,2020-06-07 16:00,30.9,,2.3,34
143,대구,2020-06-07 17:00,31.1,,2.1,34
143,대구,2020-06-07 18:00,29.6,,4.3,38
143,대구,2020-06-07 19:00,28.2,,2.4,43
143,대구,2020-06-07 20:00,26.4,,2.3,45
143,대구,2020-06-07 21:00,24.8,,2.6,45
143,대구,2020-06-07 22:00,23.4,,2.1,46
143,대구,2020-06-07 23:00,22.4,,2.5,46
143,대구,2020-06-08 0:00,21.3,,1.2,49
143,대구,2020-06-08 1:00,20.6,,1.2,52
